unit_price,quantity,website_visits,membership_years,app_usage_score,discount_applied,age,loyalty_program,gender,ventas
36.136502835975435,3,63,0,0,0,35,No,Female,0
63.3529761668718,3,25,2,2,1,61,Yes,Female,0
65.52874002085629,6,64,9,1,1,19,Yes,Male,1
22.30718206642859,6,52,5,0,0,46,No,Male,0
36.05733709711385,6,70,4,0,1,24,Yes,Female,0
27.552061173648813,1,47,9,1,0,48,Yes,Female,0
40.249640983896526,5,54,0,2,0,58,Yes,Male,0
48.748430453144586,6,60,4,2,1,35,No,Female,0
28.25532170452205,8,51,1,1,0,26,Yes,Female,0
36.1721028031203,1,33,0,2,1,25,No,Male,0
34.94063941877752,5,39,3,0,1,50,Yes,Male,0
53.10900994098416,3,46,5,2,1,22,Yes,Female,0
51.04016505554375,2,62,6,0,0,31,No,Female,0
39.1739366999412,8,72,8,2,1,30,Yes,Male,1
52.65231308209097,7,20,4,0,0,28,Yes,Male,0
41.79979873119102,7,87,7,1,0,37,Yes,Male,0
45.9251733451092,5,32,7,0,0,40,Yes,Female,0
75.10178135447805,9,89,8,2,0,62,No,Male,1
70.10691577685522,5,59,2,0,0,44,Yes,Female,0
30.506281446086035,2,94,2,2,1,32,No,Male,0
62.44598626818762,3,64,8,2,1,47,No,Male,0
62.170948317373885,4,64,6,0,1,33,No,Female,0
32.776050668710724,5,13,3,2,0,62,No,Male,0
62.28166465632291,3,63,0,1,0,57,No,Female,0
73.06897877618829,7,70,6,2,1,35,Yes,Male,1
33.16182790633379,5,87,9,1,1,64,Yes,Male,0
36.237457684786044,5,92,5,1,1,59,Yes,Male,0
65.26492200265254,6,14,2,2,1,40,No,Male,0
54.07242966238472,7,27,4,1,0,53,No,Male,0
58.27214412859285,8,53,2,1,0,55,Yes,Female,1
55.10883824600745,9,40,7,0,0,25,No,Female,1
55.86043881392216,4,30,4,1,0,56,Yes,Female,0
30.102918075333754,5,56,9,1,1,46,Yes,Male,0
65.70976559932173,5,39,9,1,0,29,Yes,Male,0
67.54384988641661,8,64,5,1,0,35,Yes,Male,1
46.559138838979585,9,77,1,1,0,36,No,Male,1
49.34784575279206,7,78,7,2,0,53,Yes,Female,1
27.03338746166417,5,50,8,1,0,50,Yes,Female,0
57.71382134026752,3,54,2,2,0,22,No,Male,0
58.58086162571216,1,83,5,2,1,56,No,Female,0
49.067134745010335,9,89,5,2,0,45,Yes,Male,1
66.86530039805754,5,39,1,0,0,43,Yes,Male,0
44.98884153530089,9,86,9,0,0,60,Yes,Male,1
58.469088888404,4,94,7,2,0,38,No,Female,0
34.705034919618264,5,54,4,0,0,40,No,Male,0
49.64671773688643,4,54,7,1,1,38,No,Female,0
47.384686131457464,2,88,7,2,0,28,Yes,Female,0
53.37961883061412,1,93,2,2,1,59,Yes,Male,0
44.45709606749962,8,93,4,2,0,56,Yes,Female,1
48.027911064924986,4,54,6,0,0,33,Yes,Male,0
62.3907075716226,5,64,4,0,1,50,Yes,Female,0
43.44853644142674,6,68,5,0,0,44,No,Male,0
25.90134348891981,8,14,1,1,0,18,Yes,Male,0
76.24375856308131,8,41,7,0,0,61,Yes,Male,1
70.72181118035729,7,15,4,2,0,33,No,Male,1
30.616059573415722,4,35,5,0,0,22,Yes,Male,0
60.34561707867792,6,46,0,0,1,63,No,Female,0
42.455378441729856,4,22,9,0,0,35,Yes,Male,0
53.952308229965894,7,78,1,0,1,58,Yes,Male,1
54.4133619352024,1,34,3,2,0,51,Yes,Female,0
46.48388299525517,5,22,8,0,0,61,No,Male,0
38.24351501620406,4,97,5,2,0,42,No,Male,0
39.64188421525611,7,29,7,0,0,59,Yes,Female,0
36.257121267781365,9,81,1,1,0,51,Yes,Male,1
37.522666876543326,5,69,9,1,0,32,No,Female,0
48.99232564925967,4,82,4,2,1,21,Yes,Female,0
39.26360016333872,9,30,0,2,1,21,No,Female,0
60.2307809856893,5,70,3,1,1,42,No,Male,0
72.30869233003891,9,93,9,1,0,58,No,Female,1
41.29920137944936,8,88,0,0,1,30,No,Male,0
53.591067508030655,4,35,8,1,0,59,Yes,Female,0
57.49527665454401,7,63,1,2,1,63,Yes,Female,1
57.080034063789114,5,51,6,2,0,42,Yes,Female,0
51.139329018741314,4,20,2,1,0,20,Yes,Male,0
61.140236275395836,5,46,1,2,1,52,No,Female,0
57.23373429020986,5,20,3,0,0,26,Yes,Male,0
31.43506366509053,9,36,6,0,1,31,No,Female,0
63.0373409658391,9,92,6,1,0,39,No,Female,1
63.30936255900113,6,43,8,2,0,26,Yes,Male,1
38.550708437321276,4,47,2,1,1,41,Yes,Female,0
50.56906753171403,2,70,6,2,1,40,Yes,Female,0
60.24993489216604,3,96,5,2,1,54,Yes,Male,0
46.86029270630958,2,62,9,2,0,62,Yes,Male,0
66.09467071649019,5,74,6,0,0,32,Yes,Female,0
85.45808741929042,6,12,6,2,0,53,Yes,Female,1
38.210209510475266,5,76,9,0,0,31,No,Female,0
29.284330952693377,2,37,4,2,1,37,Yes,Male,0
54.55727893407314,5,23,8,1,0,56,Yes,Male,0
60.823437576892154,9,61,6,0,0,53,No,Female,1
46.53700439232846,4,39,6,0,1,44,Yes,Male,0
71.79890994981551,2,67,2,0,0,34,Yes,Male,0
29.920913004151267,3,63,0,1,1,43,No,Female,0
60.393779345474165,3,78,4,0,1,58,No,Male,0
40.9120876886166,9,24,7,1,0,21,No,Male,0
75.79066859310944,4,47,4,2,0,20,Yes,Male,0
79.88773029752177,1,87,9,2,0,36,Yes,Male,0
38.500151183249784,1,23,2,1,1,58,Yes,Male,0
41.7566429613713,7,66,8,0,0,57,No,Female,0
62.89381830469703,7,68,1,0,1,56,Yes,Male,1
44.19304025315728,2,17,2,1,0,24,Yes,Male,0
49.318831731016424,9,81,3,2,1,53,No,Male,1
50.38082630813615,9,28,9,1,1,36,No,Male,1
21.204902657035156,5,41,0,0,1,29,No,Female,0
49.79243380858644,3,38,3,0,0,37,Yes,Female,0
39.654083389037396,3,50,3,0,0,55,Yes,Male,0
42.60315766400342,3,84,8,0,0,29,No,Female,0
71.65448005203221,6,54,7,2,0,46,Yes,Male,1
31.152396585811154,4,22,1,2,0,47,Yes,Female,0
62.19807780121966,8,36,6,2,1,37,Yes,Male,1
45.81555604502287,5,28,5,0,1,21,No,Male,0
45.80359747256249,1,35,6,0,0,19,Yes,Female,0
61.85557844077567,9,62,3,0,1,64,No,Male,1
55.10076941853336,1,60,4,1,0,47,Yes,Female,0
58.55919495829296,6,46,5,0,0,40,Yes,Male,0
64.52276990799291,1,18,8,2,1,23,No,Female,0
45.030374252250155,3,61,1,2,1,35,Yes,Female,0
40.81644898238375,5,63,8,2,0,39,No,Female,0
33.72274210163303,7,12,9,1,1,54,Yes,Female,0
37.61884205031567,8,78,0,2,1,21,Yes,Male,1
94.23641637963088,9,17,3,1,0,60,No,Male,1
68.67019371105181,6,23,4,1,0,28,No,Female,0
29.73388450687968,9,12,8,1,1,58,No,Male,0
30.163130648846447,8,33,5,0,1,52,Yes,Male,0
57.22799092577737,9,22,3,0,0,28,Yes,Male,1
58.2089719606695,4,52,1,2,0,51,No,Female,0
58.233257529760465,9,38,4,2,1,26,Yes,Female,1
46.175663096694535,7,81,7,1,1,48,No,Male,0
48.118186099956496,5,60,7,0,0,59,Yes,Male,0
54.91819286239036,5,51,5,2,0,49,No,Female,0
51.28839509439996,1,40,0,2,1,60,No,Male,0
16.71049440878697,2,72,7,0,1,52,Yes,Male,0
46.553005541372094,3,35,3,1,1,28,No,Male,0
37.2289034860953,8,27,1,2,1,34,Yes,Female,0
52.62817128362768,6,91,0,2,1,53,Yes,Female,1
94.77888503905115,5,66,6,0,1,19,Yes,Female,1
55.51222498211457,1,16,1,0,1,41,Yes,Male,0
45.297054707414034,9,57,3,1,1,63,Yes,Male,1
63.827022529658784,3,89,3,1,1,32,Yes,Male,0
57.24031830813819,3,69,9,2,1,45,Yes,Female,0
56.30141735677762,2,42,0,1,1,20,Yes,Female,0
59.10275889823507,4,12,1,2,0,46,Yes,Female,0
80.84815347244312,2,13,0,2,0,62,Yes,Male,0
33.03667347011127,9,13,5,0,0,30,No,Female,0
57.104481152171815,7,51,2,2,0,39,No,Male,1
36.10428305027692,8,18,0,0,0,48,No,Male,0
58.33268969513372,3,60,7,2,1,24,Yes,Female,0
36.21970232770858,6,26,3,2,0,43,Yes,Male,0
43.73949779592373,6,26,9,2,0,48,No,Male,0
45.57365128643141,1,29,6,1,0,55,No,Female,0
64.63725079017064,6,23,9,1,0,55,Yes,Male,0
63.77681665913621,3,31,1,0,1,21,No,Female,0
31.314239353304234,3,61,5,2,0,52,Yes,Female,0
50.824011664997734,3,36,5,0,0,50,Yes,Female,0
39.35630217876241,8,52,6,0,1,20,No,Male,0
31.122426339869982,5,12,0,2,0,36,Yes,Female,0
46.74474424363444,4,97,0,1,1,26,Yes,Female,0
45.3727581731627,9,17,1,1,0,63,Yes,Female,0
86.40074729518284,9,95,1,0,0,36,Yes,Male,1
56.49439738041044,1,98,4,1,0,36,Yes,Male,0
29.33573748868644,2,19,0,2,0,43,Yes,Male,0
41.52838993743587,8,38,1,2,0,30,No,Female,0
65.32074943144097,5,49,5,1,0,39,No,Female,0
81.32664159304888,7,74,2,1,1,25,Yes,Female,1
26.210250316430624,1,30,3,0,1,41,Yes,Male,0
21.801134222914325,5,33,0,1,0,43,Yes,Female,0
78.06447763057673,3,82,4,0,0,58,No,Female,0
55.84421266056356,2,69,3,2,1,58,Yes,Male,0
36.9756090218545,2,35,7,2,0,20,Yes,Male,0
58.01943629183653,9,18,2,2,0,24,Yes,Female,1
10.463783914746834,4,29,9,1,0,19,Yes,Female,0
50.050632598957414,4,65,0,1,1,50,No,Female,0
54.91731759264628,7,45,9,1,0,29,No,Male,0
63.86405209306744,2,45,4,0,1,29,No,Male,0
34.791560715611936,3,82,0,0,0,27,Yes,Female,0
51.28530742105038,3,31,4,0,0,58,No,Male,0
36.11863060910619,6,10,8,2,0,44,Yes,Male,0
53.830756335114756,3,78,4,0,0,35,Yes,Female,0
36.56980516455464,5,82,1,1,0,21,Yes,Female,0
43.87848741259669,4,46,1,1,1,57,Yes,Male,0
35.062769078146566,3,92,9,2,0,40,Yes,Male,0
59.76704362735485,8,81,8,1,1,38,No,Male,1
62.87676674984998,3,22,4,1,0,53,Yes,Male,0
46.480691450638794,6,93,7,1,0,47,Yes,Female,0
50.573569924400424,7,52,9,0,0,38,No,Male,0
28.271128780496838,7,46,3,0,0,40,Yes,Female,0
45.50485027989819,2,83,1,1,1,38,No,Male,0
49.24693074437383,3,34,3,1,1,25,No,Female,0
89.31189636544963,4,97,3,1,1,56,Yes,Male,1
33.320494613387545,7,30,8,1,0,30,Yes,Female,0
71.96265858128656,2,50,9,0,0,57,No,Female,0
64.95288160198712,3,82,5,2,1,39,No,Female,0
54.20954606735204,7,51,9,1,1,24,Yes,Male,1
76.379307262927,7,51,5,0,0,41,Yes,Male,1
55.581582089102945,3,11,4,1,0,22,Yes,Male,0
55.83738793501893,1,77,5,2,1,43,No,Male,0
49.20319020473682,3,17,0,0,1,27,Yes,Female,0
68.35353323627942,5,70,4,0,0,28,No,Male,0
66.44703850716326,7,23,5,2,0,57,No,Female,1
40.614840687556814,4,86,7,2,1,55,No,Female,0
30.211292081018488,1,30,3,0,0,28,No,Male,0
46.955290439065145,6,33,4,2,0,47,Yes,Female,0
37.99942153403531,2,59,3,1,0,21,Yes,Female,0
49.04713138076967,3,91,6,2,0,19,Yes,Male,0
68.56157202026209,4,54,9,2,1,30,Yes,Male,0
43.14047517369815,6,73,5,0,0,56,Yes,Female,0
49.35764928032638,6,73,3,2,1,34,No,Male,0
50.87034102212593,7,35,5,0,0,40,Yes,Female,0
62.72646323307927,5,41,3,1,1,62,No,Male,0
16.29665999023092,7,66,7,2,0,27,Yes,Male,0
40.89949557852055,2,62,2,2,0,30,Yes,Female,0
53.16925538419209,1,42,7,0,1,59,Yes,Male,0
68.00118434640292,8,61,1,0,0,56,No,Male,1
42.621463287406925,1,27,5,2,0,59,No,Male,0
21.85170940937189,2,44,7,0,0,46,Yes,Female,0
59.295671689492046,6,21,0,2,0,33,Yes,Female,0
40.46956416761556,1,60,5,1,0,20,No,Male,0
32.155000113644576,3,98,8,2,1,53,Yes,Female,0
40.63481915430164,7,19,9,1,0,21,Yes,Female,0
47.232119635162256,8,61,9,1,0,53,Yes,Female,1
40.92883003192681,4,43,1,0,0,33,Yes,Male,0
16.916509143513963,3,76,0,0,0,58,Yes,Male,0
63.45599295330698,1,48,1,0,1,23,Yes,Male,0
69.12312561918083,9,17,4,0,1,59,No,Female,1
59.772829870092586,6,38,5,2,0,45,Yes,Female,0
32.93471494362775,6,31,0,1,1,53,No,Male,0
46.97762699078723,9,93,6,2,0,40,Yes,Male,1
49.90218027155813,1,79,3,1,0,29,Yes,Male,0
58.98191584342865,6,70,8,1,0,59,Yes,Male,1
60.02510733077121,5,52,5,1,0,48,No,Female,0
38.987393018322564,6,58,8,2,0,29,Yes,Male,0
51.22993334620341,8,38,0,0,0,49,Yes,Female,1
56.85920606922862,5,90,3,2,0,42,Yes,Male,0
71.83733483220149,2,40,1,1,0,46,No,Male,0
60.56759809737085,2,62,5,2,1,36,Yes,Female,0
61.835850310632786,5,43,3,1,0,39,Yes,Male,0
51.257399418940416,3,47,8,0,0,41,Yes,Male,0
71.15688717805256,3,66,2,0,0,50,No,Female,0
56.14644193939246,8,13,0,2,1,53,Yes,Female,1
37.08368134739644,7,11,0,0,0,62,No,Male,0
71.05054955187786,1,21,8,1,0,57,No,Female,0
60.46854908808541,5,44,8,1,1,63,No,Female,0
43.354339683072766,9,79,4,0,1,33,Yes,Male,1
42.80760548901135,4,81,1,0,1,19,Yes,Male,0
54.448633177111425,1,30,8,0,0,25,No,Male,0
56.94777192901377,8,70,7,2,1,30,Yes,Female,1
52.9593839844681,5,44,9,2,1,47,Yes,Female,0
54.66963010164327,2,57,9,1,1,18,Yes,Male,0
75.49936061864571,1,24,5,2,1,29,No,Male,0
66.07314728352328,3,80,6,2,0,24,Yes,Male,0
52.85953386897536,9,24,5,1,1,31,Yes,Male,1
64.11965871151224,1,15,4,1,0,59,No,Female,0
34.512141447086904,4,90,3,0,0,52,Yes,Male,0
55.968905749202136,8,77,6,0,0,45,No,Female,1
77.13959524599665,8,31,3,2,0,29,Yes,Female,1
46.729311569114394,8,41,9,1,0,57,No,Male,0
37.28549107071373,8,31,9,2,1,41,Yes,Female,0
40.21866667110409,4,36,9,2,0,18,No,Female,0
33.655504439864174,8,24,8,1,0,34,No,Female,0
38.22857137808445,9,53,4,1,0,55,No,Male,0
44.442378521149564,7,95,7,1,0,45,No,Male,0
28.916494712320368,2,18,5,1,1,50,Yes,Male,0
50.234275009244044,9,43,3,2,1,41,No,Male,1
63.53415760679971,8,82,2,2,0,64,No,Male,1
36.38365729779619,5,24,5,2,1,62,No,Male,0
72.78925885462652,3,71,0,1,0,23,No,Female,0
57.66188132791392,7,54,1,0,1,38,Yes,Female,1
65.45870878436085,2,93,6,2,0,62,No,Female,0
40.132481692217944,3,81,3,0,1,21,Yes,Female,0
62.81787840599924,9,67,4,0,0,50,No,Female,1
33.6209914940703,4,28,9,0,1,27,Yes,Female,0
63.35371251254763,4,25,0,1,0,53,Yes,Female,0
52.577590096902966,3,84,1,1,0,30,No,Female,0
58.29876829977175,5,17,3,2,1,53,No,Male,0
32.36608091562722,3,42,7,2,0,26,No,Male,0
36.57395236585093,9,83,9,1,1,48,No,Female,0
58.958423273800776,3,27,3,1,1,21,No,Female,0
35.77477993663699,2,44,2,0,0,37,No,Male,0
56.94809438148685,5,52,2,1,0,25,Yes,Male,0
29.492932903096314,6,59,4,1,1,44,No,Male,0
62.72261319000002,1,12,2,1,1,53,No,Female,0
31.512150278472365,6,68,7,1,0,26,No,Female,0
58.28449906519285,3,37,4,0,0,60,No,Male,0
59.38446400469002,4,55,6,2,0,41,Yes,Female,0
39.54842272355638,6,73,7,0,0,54,Yes,Female,0
58.7303985062709,8,79,4,1,0,58,No,Male,1
53.90663395000334,9,56,7,1,1,57,Yes,Male,1
41.91737215710893,6,23,2,2,1,47,No,Male,0
34.871679738856876,7,16,6,2,1,43,Yes,Female,0
20.560614624911313,5,83,7,2,0,21,No,Male,0
55.244750709495406,9,88,6,0,0,18,No,Male,1
26.52795842956917,4,40,1,2,1,37,No,Male,0
51.430162991619625,6,90,7,1,1,45,Yes,Female,1
46.048276758766264,5,60,5,1,1,62,Yes,Female,0
60.18714163157293,1,38,9,1,0,41,No,Female,0
45.469317507652036,5,24,2,0,0,45,No,Male,0
45.05828320479363,5,99,3,2,0,45,Yes,Female,0
60.97806056432444,9,85,6,2,0,22,Yes,Female,1
55.02587043626176,1,34,2,2,1,49,Yes,Male,0
54.74233935774167,5,70,0,2,0,47,No,Female,0
57.03901384712789,7,50,5,1,1,38,No,Female,1
26.966418151893414,6,78,2,0,0,59,No,Female,0
61.35183019980473,6,13,9,2,0,33,Yes,Female,0
59.187031910204034,7,66,5,1,1,25,Yes,Female,1
34.74975307135254,6,40,9,1,0,29,No,Female,0
46.33879289488698,5,12,2,0,1,49,Yes,Female,0
49.41039068558553,5,76,5,2,1,42,Yes,Female,0
47.98254823397401,9,99,3,0,1,20,Yes,Male,1
55.00789949852802,8,59,3,2,0,43,Yes,Male,1
71.47050172746775,4,26,9,0,0,53,Yes,Male,0
66.22650091509243,4,69,9,2,0,34,Yes,Male,0
30.316712098528907,5,83,1,2,1,44,Yes,Male,0
59.33104985459073,3,75,3,0,0,39,Yes,Male,0
69.93399979303115,8,97,3,2,0,62,No,Male,1
55.80212781033804,7,84,6,0,0,55,Yes,Female,1
66.3647063777895,5,33,4,0,0,52,Yes,Female,0
80.18405668551148,3,96,7,2,1,63,Yes,Female,0
65.35564319160471,5,41,6,2,0,24,Yes,Female,0
53.739628934625934,3,96,9,0,0,20,No,Female,0
65.6763271112713,5,28,8,1,0,23,No,Male,0
52.173317496453365,1,75,7,0,1,30,No,Male,0
50.35854564927433,6,69,8,1,1,63,Yes,Female,1
44.72878646429401,4,75,0,1,0,32,Yes,Female,0
73.45120038248163,4,24,9,0,0,43,Yes,Female,0
37.72357001086998,8,94,2,0,0,50,No,Male,0
72.98551587017174,2,44,4,0,0,32,No,Male,0
57.49796185610557,4,78,8,1,0,56,Yes,Female,0
29.01040737797088,2,36,7,0,0,58,Yes,Male,0
55.51473939487133,1,97,9,0,1,64,Yes,Female,0
18.49960238522564,3,16,6,2,1,31,Yes,Female,0
59.382620252465536,8,15,1,2,0,36,No,Male,1
63.278472244834866,6,42,5,2,0,45,Yes,Female,1
41.1146606652192,7,67,3,0,0,41,No,Male,0
51.85321543933374,2,58,4,0,0,58,Yes,Female,0
79.31236150625429,6,26,4,0,0,50,Yes,Female,1
42.41379943607095,8,51,3,1,1,29,Yes,Male,1
34.11638619415099,8,81,3,1,0,27,No,Male,0
72.22495103693899,4,49,3,2,1,24,Yes,Male,0
79.43880785796192,6,55,1,1,1,63,Yes,Female,1
50.05543507771771,5,80,0,1,1,18,No,Female,0
65.17194553112535,9,79,1,1,1,32,Yes,Female,1
70.12213873296321,8,77,6,2,1,18,Yes,Female,1
38.86273651192424,2,10,0,2,0,62,Yes,Female,0
42.72041246948198,7,88,5,1,1,37,No,Male,0
68.46311769732102,7,98,3,0,0,19,Yes,Male,1
75.27521418062764,1,61,1,2,1,20,No,Female,0
58.44321290261532,1,44,2,1,0,53,Yes,Male,0
36.802784697469185,4,78,6,0,0,33,Yes,Male,0
79.80591667549162,5,14,5,0,0,46,No,Female,0
42.03543653282053,4,26,5,2,0,61,No,Male,0
44.97293328242822,7,62,7,0,0,53,No,Female,0
55.135067517344325,3,61,7,2,1,61,Yes,Female,0
73.31240631072161,7,23,5,1,0,56,Yes,Male,1
62.80963964828335,8,38,0,2,1,20,No,Male,1
56.222982505428654,6,17,9,0,0,54,Yes,Female,0
56.94932795177159,6,10,6,2,0,61,Yes,Female,0
50.65272002965199,8,38,7,2,0,29,Yes,Female,1
58.37209271777759,8,45,4,1,0,37,Yes,Male,1
12.056598834585458,7,60,3,0,0,40,Yes,Female,0
45.55088811395302,6,46,6,2,0,39,No,Female,0
53.61982902375171,6,78,5,1,0,49,No,Female,0
32.73478874570739,6,62,5,1,1,24,No,Female,0
55.7948497671734,8,61,2,1,0,39,No,Male,1
46.932931685208175,1,97,9,1,1,61,Yes,Female,0
76.33213547473235,5,92,3,1,1,19,Yes,Male,1
73.59529587822284,3,21,4,2,1,31,Yes,Female,0
43.012916463227555,8,61,8,2,1,33,No,Female,0
47.73743432649957,6,10,7,0,0,41,Yes,Female,0
48.89078651587411,2,16,2,2,1,24,Yes,Female,0
43.22510785760566,7,26,5,0,0,21,Yes,Male,0
52.9253747604219,7,52,9,0,0,54,Yes,Male,1
38.625768966686145,5,80,0,0,1,63,Yes,Male,0
33.04076997593711,8,26,2,2,1,58,Yes,Female,0
59.34066835850403,5,68,9,1,1,22,No,Female,0
59.442943763327165,1,12,6,0,0,19,Yes,Male,0
37.93526360510012,9,38,6,1,0,22,No,Male,0
63.430331461438996,4,31,1,0,1,20,Yes,Male,0
40.52633406252003,2,47,2,2,1,59,No,Female,0
53.797478570569716,4,63,6,0,0,25,Yes,Female,0
62.30516018918684,9,59,5,2,0,43,No,Male,1
49.4958115294443,2,78,6,1,1,27,Yes,Male,0
56.821113682117016,4,39,9,2,1,51,No,Male,0
42.25355534168642,2,32,8,1,0,63,No,Female,0
47.05300124857854,5,94,7,2,1,53,Yes,Female,0
46.9121085367949,3,99,5,0,0,29,Yes,Female,0
38.80132480189641,2,56,3,0,1,37,Yes,Female,0
47.348387553263265,9,30,9,2,0,46,Yes,Female,1
26.7707255170438,5,29,8,1,0,31,Yes,Male,0
42.63269379286843,5,32,6,1,1,22,No,Male,0
45.726867599454934,1,77,4,1,0,44,Yes,Female,0
46.1573037125693,6,30,1,2,1,21,No,Male,0
46.377538311938316,7,30,8,2,1,46,No,Female,0
49.073537002098064,1,10,6,2,1,20,No,Male,0
57.19162277129096,9,24,8,2,0,50,Yes,Male,1
63.11775611198784,8,26,8,1,1,47,Yes,Male,1
40.25352159727599,8,60,9,1,1,53,Yes,Female,1
31.951987169162834,7,72,4,2,1,26,Yes,Male,0
34.36933381635345,5,23,6,2,0,18,Yes,Female,0
42.69195618207609,3,68,4,1,0,40,No,Male,0
44.72118023275236,9,92,2,1,0,20,No,Male,1
38.45005900703814,7,59,9,0,0,49,Yes,Male,0
30.558250036251582,8,43,7,2,1,41,Yes,Male,0
43.15818758788718,6,15,7,0,0,23,Yes,Male,0
52.72139930170957,5,58,8,1,1,30,No,Male,0
58.925441987533475,8,15,5,1,0,32,No,Female,1
41.63865420337518,3,78,1,2,0,47,Yes,Female,0
43.80503266784849,7,16,2,0,0,29,Yes,Female,0
36.09952536729034,2,86,9,1,1,57,Yes,Female,0
49.528412444378354,3,60,5,0,0,52,Yes,Female,0
37.27357048713778,2,10,0,0,0,45,Yes,Female,0
58.596917198618,5,22,1,0,1,21,No,Male,0
23.212002620988333,7,52,7,0,0,24,Yes,Male,0
44.60555491321306,1,36,7,0,1,64,No,Male,0
54.51661008787613,9,80,5,2,1,60,Yes,Female,1
52.757517744837564,1,12,2,2,0,33,No,Female,0
90.39550495970745,1,67,1,0,1,39,No,Male,0
55.24700036851861,8,98,5,2,1,63,Yes,Male,1
34.93918104736984,6,26,0,1,0,62,No,Male,0
48.5680362936639,6,54,9,0,0,58,Yes,Male,0
23.356304998003225,9,87,5,2,1,42,Yes,Female,0
48.791003760548584,4,67,8,2,1,20,Yes,Male,0
37.50415914498862,8,65,6,1,0,39,Yes,Female,0
63.730854133402424,4,63,8,1,0,48,Yes,Female,0
41.756895881066974,2,96,1,1,1,54,No,Male,0
48.2485112630713,8,97,4,1,0,39,Yes,Female,1
40.46663237893395,7,38,8,0,1,44,Yes,Female,0
76.08277027779997,4,63,6,2,1,19,No,Male,0
45.18135850823133,9,36,8,2,0,39,No,Female,0
77.48835565218803,9,54,5,1,0,34,Yes,Female,1
62.212276431774,8,96,6,2,1,37,Yes,Male,1
57.231000910030794,1,40,9,2,0,41,Yes,Male,0
55.530997209762795,7,45,4,2,0,62,Yes,Male,1
55.906959473243774,5,90,5,1,1,48,No,Male,0
21.08491130981585,7,70,0,2,1,60,Yes,Male,0
45.81674908773865,9,46,0,2,1,25,Yes,Female,1
62.67736956776483,2,76,1,2,0,22,No,Male,0
49.26654224788842,4,45,3,0,1,19,No,Male,0
28.922152297946376,4,14,8,0,0,21,Yes,Female,0
49.213933241337955,2,55,6,2,1,52,No,Female,0
75.56158274383236,3,88,5,2,1,51,No,Female,0
68.70337573302079,8,61,0,2,1,20,Yes,Male,1
49.069939859509525,9,58,4,2,1,37,No,Male,1
64.2717391558713,6,15,3,2,0,26,Yes,Male,0
44.50239469447922,2,19,4,2,1,23,No,Female,0
24.441926197599216,2,32,8,0,1,64,No,Male,0
36.133010178056686,7,26,2,1,1,22,Yes,Female,0
73.44333152762297,8,93,3,2,0,58,No,Female,1
45.89010377256044,8,53,7,2,1,55,No,Female,1
46.34924030937473,6,50,2,2,0,52,No,Female,0
45.502427055876794,8,24,2,1,1,48,No,Female,0
78.56204884359511,1,53,8,2,0,30,Yes,Female,0
74.38938373043095,9,67,4,2,1,43,No,Male,1
83.281703501722,1,95,9,1,1,39,No,Female,0
47.61432184399923,3,59,0,2,0,49,No,Male,0
54.434367331206424,9,61,6,1,1,32,No,Female,1
27.250361758688133,5,79,6,1,0,28,Yes,Female,0
72.15401639177412,9,77,5,2,1,33,Yes,Female,1
32.48330673098097,9,72,5,0,1,64,No,Female,0
53.251633456439436,6,67,2,0,0,23,No,Female,0
33.54046208550734,1,32,2,2,0,63,Yes,Female,0
41.16699759891956,7,53,9,1,1,28,Yes,Female,0
37.441063534254496,6,92,8,1,0,27,No,Male,0
40.881871089862734,9,53,0,1,1,33,No,Female,0
41.91315945276532,7,61,6,2,1,29,No,Male,0
41.775968076123846,4,76,9,0,0,24,Yes,Female,0
62.50000867670461,7,37,6,1,1,56,No,Female,1
33.4270581040622,2,76,7,1,0,44,No,Male,0
53.308121405208006,6,87,5,2,0,41,No,Male,0
68.26938728458337,6,27,7,0,0,32,No,Female,0
42.30205453229906,2,36,0,0,0,23,Yes,Male,0
39.23121663878597,4,60,0,2,1,36,No,Female,0
46.542130622296234,8,69,8,0,1,25,No,Male,1
67.69587812541064,8,83,3,2,1,64,Yes,Male,1
52.911614464300364,8,58,2,1,1,53,No,Male,1
42.03178558088602,8,24,5,2,0,30,No,Male,0
57.2581497678206,1,92,9,1,0,50,No,Male,0
33.46561775245365,2,82,8,2,1,49,Yes,Female,0
60.22039265664422,4,77,9,1,1,45,Yes,Male,0
56.12910961552652,9,24,3,1,0,57,Yes,Male,1
45.38287293291674,3,60,8,2,1,27,Yes,Male,0
37.421213023291536,6,57,4,1,0,50,Yes,Female,0
36.69978616574814,7,81,6,0,0,18,Yes,Female,0
58.02226004518865,8,10,2,2,1,38,Yes,Male,1
68.43470753733592,7,16,2,0,0,22,No,Female,1
40.44038379456808,3,62,2,1,0,18,Yes,Female,0
56.87580055327226,6,40,7,1,1,38,Yes,Female,0
18.69459472096897,5,27,5,1,1,42,Yes,Male,0
41.23073404014201,4,21,8,2,1,37,Yes,Male,0
49.53411600693647,1,57,8,1,0,62,No,Female,0
36.354748745272495,7,39,7,0,0,26,Yes,Female,0
35.95240437815606,8,16,0,0,0,33,No,Male,0
39.983306652966704,2,12,5,2,1,45,No,Male,0
54.3828909248956,7,72,3,0,1,57,Yes,Female,1
47.19006472390438,6,15,3,2,1,63,Yes,Male,0
16.42653150012542,5,24,2,2,1,53,Yes,Female,0
18.189497710474008,4,80,8,1,0,56,Yes,Male,0
